hgnc	chrom	3UTR_length	5UTR_GC	5UTR_length
HGNC:6152	chr16	1092.0	0.5569620253164557	79.0
HGNC:11767	chr16	382.0	0.8918918918918919	37.0
HGNC:25848	chr16	1360.0	0.6111111111111112	18.0
HGNC:25781	chr16	276.0	0.7083333333333334	24.0
HGNC:8609	chr16	1016.0	0.7185185185185186	135.0
HGNC:24678	chr16	10026.0	0.6896551724137931	29.0
HGNC:12586	chr16	489.0	0.492063492063492	63.0
HGNC:1799	chr16	1029.0	0.7806451612903226	310.0
HGNC:5953	chr16	1984.0	0.3	10.0
HGNC:18239	chr16	741.0	0.8148148148148148	108.0
HGNC:29826	chr16	5422.0	0.609271523178808	151.0
HGNC:14640	chr16	2833.0	0.5466101694915254	472.0
HGNC:17045	chr16	15468.0	0.810126582278481	158.0
HGNC:17211	chr16	415.0	0.5803571428571429	224.0
HGNC:26041	chr16	1780.0	0.5807560137457045	291.0
HGNC:30525	chr16	1662.0	0.7391304347826086	46.0
HGNC:1972	chr16	910.0	0.5681818181818182	88.0
HGNC:777	chr16	4279.0	0.7323943661971831	426.0
HGNC:33849	chr16	375.0	0.5865384615384616	208.0
HGNC:2315	chr16	711.0	0.8271604938271605	243.0
HGNC:29933	chr16	992.0	0.601063829787234	188.0
HGNC:6217	chr16	298.0	0.6022727272727273	352.0
HGNC:6326	chr16	717.0	0.8198757763975155	161.0
HGNC:17110	chr16	1828.0	0.7492625368731564	339.0
HGNC:8054	chr16	310.0	0.6666666666666666	69.0
HGNC:4208	chr16	921.0	0.8034188034188035	117.0
HGNC:19174	chr16	1250.0	0.7647058823529411	102.0
HGNC:19173	chr16	156.0	0.593103448275862	145.0
HGNC:1750	chr16	3850.0	0.6112266112266113	481.0
HGNC:7869	chr16	681.0	0.7325581395348837	86.0
HGNC:13352	chr16	1677.0	0.8043478260869565	92.0
HGNC:15456	chr16	686.0	0.5319548872180451	532.0
HGNC:1753	chr16	5610.0	0.5806451612903226	124.0
HGNC:24134	chr16	4032.0	0.8702290076335878	786.0
HGNC:29325	chr16	3558.0	0.6428571428571429	84.0
HGNC:30714	chr16	192.0	0.6756756756756757	74.0
HGNC:30093	chr16	325.0	0.656441717791411	163.0
HGNC:5358	chr16	1324.0	0.7936507936507936	63.0
HGNC:21169	chr16	565.0	0.7352941176470589	68.0
HGNC:10351	chr16	863.0	0.6896551724137931	58.0
HGNC:20812	chr16	767.0	0.5263157894736842	247.0
HGNC:10404	chr16	40.0	0.391304347826087	23.0
HGNC:7696	chr16	69.0	0.8045977011494253	87.0
HGNC:8816	chr16	5421.0	0.8043478260869565	92.0
HGNC:18331	chr16	157.0	0.4324659231722428	1614.0
HGNC:25969	chr16	2097.0	0.718562874251497	167.0
HGNC:29181	chr16	141.0	0.6447368421052632	76.0
HGNC:4122	chr16	705.0	0.7857142857142857	70.0
HGNC:4166	chr16	1615.0	0.7857142857142857	42.0
HGNC:25487	chr17	1726.0	0.6666666666666666	42.0
HGNC:7672	chr17	3139.0	0.6502057613168725	243.0
HGNC:2239	chr17	482.0	0.7333333333333333	60.0
HGNC:28453	chr17	3162.0	0.4736842105263157	57.0
HGNC:13502	chr17	4902.0	0.6075388026607539	451.0
HGNC:16067	chr17	5305.0	0.6387959866220736	299.0
HGNC:6465	chr17	3043.0	0.7806122448979592	196.0
HGNC:1983	chr16	84.0	0.7441860465116279	43.0
HGNC:29285	chr16	3358.0	0.5	24.0
HGNC:2524	chr16	360.0	0.6	10.0
HGNC:23029	chr16	102.0	0.6890756302521008	119.0
HGNC:28159	chr16	619.0	0.6514522821576764	241.0
HGNC:29540	chr16	461.0	0.625	16.0
HGNC:9467	chr17	589.0	0.5328185328185329	259.0
HGNC:26234	chr17	615.0	0.575682382133995	403.0
HGNC:20038	chr17	4557.0	0.5	26.0
HGNC:30295	chr17	2216.0	0.772609819121447	387.0
HGNC:14304	chr17	2784.0	0.5531914893617021	94.0
HGNC:8752	chr17	1274.0	0.7358490566037735	53.0
HGNC:8293	chr17	3499.0	0.4820143884892086	695.0
HGNC:11983	chr17	723.0	0.7142857142857143	14.0
HGNC:29443	chr17	138.0	0.6448598130841121	107.0
HGNC:29601	chr17	1618.0	0.5941176470588235	170.0
HGNC:11979	chr17	757.0	0.6117381489841986	443.0
HGNC:25608	chr17	10460.0	0.7615384615384615	130.0
HGNC:30705	chr17	128.0	0.5165876777251185	211.0
HGNC:29026	chr17	1534.0	0.824468085106383	188.0
HGNC:7900	chr17	1356.0	0.7772020725388601	193.0
HGNC:15605	chr17	382.0	0.776595744680851	94.0
HGNC:25047	chr17	599.0	0.528125	320.0
HGNC:30381	chr17	152.0	0.7121212121212122	66.0
HGNC:30580	chr17	4903.0	0.7105263157894737	228.0
HGNC:16502	chr17	3430.0	0.8463687150837989	358.0
HGNC:16260	chr17	99.0	0.5978260869565217	92.0
HGNC:24102	chr17	351.0	0.5248	625.0
HGNC:38	chr17	796.0	0.4029411764705882	340.0
HGNC:24861	chr17	301.0	0.696969696969697	231.0
HGNC:2092	chr17	3104.0	0.70042194092827	237.0
HGNC:26990	chr17	160.0	0.6442307692307693	104.0
HGNC:14347	chr17	706.0	0.6086956521739131	69.0
HGNC:24265	chr17	131.0	0.55	60.0
HGNC:11340	chr18	2101.0	0.6818181818181818	44.0
HGNC:11538	chr18	1673.0	0.7137014314928425	489.0
HGNC:315	chr18	621.0	0.7931034482758621	145.0
HGNC:24639	chr18	1118.0	0.8085106382978723	47.0
HGNC:6051	chr18	419.0	0.7730061349693251	163.0
HGNC:4388	chr18	4550.0	0.7433333333333333	300.0
HGNC:18607	chr18	1062.0	0.6864406779661016	236.0
HGNC:25560	chr18	3327.0	0.7032258064516129	155.0
HGNC:28802	chr18	272.0	0.72	50.0
HGNC:4123	chr18	2064.0	0.5796460176991151	226.0
HGNC:29357	chr18	4600.0	0.7941888619854721	413.0
HGNC:241	chr18	2537.0	0.6387434554973822	191.0
HGNC:7020	chr18	159.0	0.375	32.0
HGNC:23324	chr18	184.0	0.4748858447488584	219.0
HGNC:26136	chr18	4349.0	0.7973568281938326	454.0
HGNC:24645	chr18	1059.0	0.3432671081677704	906.0
HGNC:16398	chr18	1127.0	0.7209302325581395	172.0
HGNC:4174	chr18	1705.0	0.7633587786259542	131.0
HGNC:31042	chr18	3291.0	0.6014234875444839	281.0
HGNC:24326	chr18	118.0	0.8333333333333334	108.0
HGNC:30134	chr17	1665.0	0.6923076923076923	26.0
HGNC:7897	chr18	760.0	0.7423312883435583	163.0
HGNC:10918	chr18	2569.0	0.4550561797752809	178.0
HGNC:712	chr17	458.0	0.7777777777777778	90.0
HGNC:23089	chr17	1488.0	0.75	36.0
HGNC:20997	chr17	123.0	0.7580645161290323	248.0
HGNC:25522	chr17	16.0	0.5581395348837209	86.0
HGNC:17565	chr17	774.0	0.7581967213114754	244.0
HGNC:23160	chr17	213.0	0.6720430107526881	186.0
HGNC:742	chr17	228.0	0.6310679611650486	206.0
HGNC:30035	chr17	1723.0	0.76	125.0
HGNC:11998	chr17	1188.0	0.6338028169014085	142.0
HGNC:26090	chr17	838.0	0.6190476190476191	21.0
HGNC:678	chr17	1155.0	0.6865671641791045	67.0
HGNC:18021	chr17	5751.0	0.7110091743119266	218.0
HGNC:10924	chr17	1110.0	0.7802197802197802	91.0
HGNC:16446	chr17	986.0	0.553072625698324	716.0
HGNC:13877	chr17	1811.0	0.7647058823529411	17.0
HGNC:18284	chr17	2890.0	0.8333333333333334	102.0
HGNC:18683	chr17	1121.0	0.7365269461077845	167.0
HGNC:2452	chr17	2114.0	0.7304075235109718	319.0
HGNC:14452	chr17	190.0	0.6321243523316062	193.0
HGNC:11581	chr17	3451.0	0.6744186046511628	129.0
HGNC:25700	chr17	842.0	0.78	50.0
HGNC:29916	chr17	2380.0	0.7777777777777778	63.0
HGNC:30287	chr17	2038.0	0.6022727272727273	792.0
HGNC:6036	chr17	3103.0	0.8726114649681529	157.0
HGNC:27316	chr17	1816.0	1.0	14.0
HGNC:15962	chr17	2503.0	0.5949367088607594	79.0
HGNC:10707	chr17	1137.0	0.6638655462184874	119.0
HGNC:29402	chr17	2761.0	0.8735177865612648	253.0
HGNC:29511	chr17	173.0	0.7663551401869159	214.0
HGNC:25843	chr17	708.0	0.5971223021582733	278.0
HGNC:25072	chr17	1357.0	0.7884615384615384	104.0
HGNC:1554	chr17	803.0	0.8571428571428571	189.0
HGNC:31696	chr18	6504.0	0.8093385214007782	257.0
HGNC:21317	chr18	7668.0	0.6611295681063123	301.0
HGNC:6878	chr18	1972.0	0.5520934761441091	1027.0
HGNC:14197	chr18	1036.0	0.7831325301204819	83.0
HGNC:6916	chr18	1005.0	0.6881720430107527	186.0
HGNC:6770	chr18	6575.0	0.6617100371747212	538.0
HGNC:11908	chr18	6254.0	0.8372093023255814	43.0
HGNC:22916	chr18	2000.0	0.8025	400.0
HGNC:13617	chr18	93.0	0.5714285714285714	49.0
HGNC:1544	chr18	1495.0	0.5528596187175043	577.0
HGNC:9108	chr18	1552.0	0.6593406593406593	182.0
HGNC:16946	chr17	1004.0	0.8235294117647058	34.0
HGNC:28300	chr17	466.0	0.7435897435897436	39.0
HGNC:27258	chr17	2298.0	0.68	50.0
HGNC:8998	chr17	4000.0	0.7954545454545454	132.0
HGNC:3430	chr17	614.0	0.7942857142857143	175.0
HGNC:4567	chr17	388.0	0.5853658536585366	246.0
HGNC:28230	chr17	1012.0	0.8108108108108109	37.0
HGNC:9160	chr17	86.0	0.8260869565217391	23.0
HGNC:31111	chr17	0.0	0.6433915211970075	401.0
HGNC:23990	chr17	1751.0	0.7607223476297968	443.0
HGNC:5473	chr17	1142.0	0.8251748251748252	286.0
HGNC:18169	chr17	805.0	0.7096774193548387	31.0
HGNC:30551	chr18	2872.0	0.7953216374269005	171.0
HGNC:1388	chr19	871.0	0.7450980392156863	255.0
HGNC:17958	chr19	566.0	0.6616314199395771	331.0
HGNC:13575	chr19	2858.0	0.7887323943661971	284.0
HGNC:17128	chr19	227.0	0.676923076923077	195.0
HGNC:7786	chr19	6448.0	0.8148148148148148	54.0
HGNC:25058	chr19	231.0	0.6	10.0
HGNC:9230	chr19	345.0	0.835820895522388	67.0
HGNC:16366	chr19	822.0	0.3989637305699481	386.0
HGNC:13999	chr21	3015.0	0.6309523809523809	84.0
HGNC:8876	chr21	511.0	0.8113207547169812	53.0
HGNC:16934	chr19	7409.0	0.743801652892562	121.0
HGNC:12657	chr19	254.0	0.75	100.0
HGNC:25153	chr19	339.0	0.7528089887640449	89.0
HGNC:24580	chr19	97.0	0.62	50.0
HGNC:10830	chr19	1230.0	0.8268156424581006	179.0
HGNC:26920	chr19	63.0	0.7272727272727273	22.0
HGNC:18648	chr19	1337.0	0.7120622568093385	257.0
HGNC:13911	chr19	637.0	0.484375	64.0
HGNC:28289	chr19	2158.0	0.6618705035971223	139.0
HGNC:32393	chr19	210.0	0.6951566951566952	351.0
HGNC:29312	chr19	5771.0	0.4830508474576271	118.0
HGNC:14931	chr11	1668.0	0.7142857142857143	14.0
HGNC:5414	chr11	162.0	0.6382978723404256	47.0
HGNC:26210	chr11	1358.0	0.7716535433070866	127.0
HGNC:13326	chr21	4880.0	0.7389312977099237	655.0
HGNC:2211	chr21	1035.0	0.7530864197530864	81.0
HGNC:5432	chr21	4315.0	0.6627906976744186	86.0
HGNC:11179	chr21	353.0	0.6363636363636364	77.0
HGNC:2212	chr21	296.0	0.7303370786516854	89.0
HGNC:11142	chr21	2259.0	0.8088235294117647	136.0
HGNC:2980	chr21	58.0	0.6727272727272727	165.0
HGNC:12339	chr21	827.0	0.6375	80.0
HGNC:14372	chr11	138.0	0.8450704225352113	71.0
HGNC:1280	chr21	1677.0	0.601123595505618	178.0
HGNC:620	chr21	1120.0	0.7666666666666667	150.0
HGNC:1291	chr21	703.0	0.6986301369863014	146.0
HGNC:17344	chr21	3900.0	0.6862745098039216	102.0
HGNC:391	chr14	992.0	0.7701149425287356	522.0
HGNC:5990	chr1	359.0	0.539647577092511	454.0
HGNC:3335	chr19	83.0	0.6351351351351351	74.0
HGNC:30660	chr19	1385.0	0.78125	96.0
HGNC:25208	chr19	270.0	0.6415094339622641	106.0
HGNC:19295	chr19	502.0	0.7104247104247104	259.0
HGNC:20045	chr19	1008.0	0.6144578313253012	249.0
HGNC:15961	chr19	109.0	0.7380952380952381	42.0
HGNC:20964	chr19	12035.0	0.8755760368663594	217.0
HGNC:13201	chr19	653.0	0.7027972027972028	286.0
HGNC:11049	chr5	1941.0	0.6884057971014492	138.0
HGNC:10079	chr2	3480.0	0.8252427184466019	103.0
HGNC:1477	chr2	424.0	0.7808988764044944	178.0
HGNC:7600	chr19	750.0	0.6466165413533834	133.0
HGNC:22938	chr19	308.0	0.6357142857142857	140.0
HGNC:13628	chr19	7366.0	0.8155339805825242	206.0
HGNC:26998	chr19	657.0	0.753731343283582	134.0
HGNC:25152	chr19	552.0	0.5833333333333334	12.0
HGNC:18794	chr19	517.0	0.7950310559006211	161.0
HGNC:23393	chr19	1318.0	0.8866666666666667	150.0
HGNC:30464	chr19	1274.0	0.7772511848341233	211.0
HGNC:11857	chr17	83.0	0.5675675675675675	37.0
HGNC:25588	chr17	1481.0	0.7674418604651163	86.0
HGNC:9543	chr17	73.0	0.5161290322580645	31.0
HGNC:15620	chr19	1079.0	0.639344262295082	61.0
HGNC:14376	chr19	61.0		0.0
HGNC:6364	chr19	637.0	0.6341463414634146	41.0
HGNC:23239	chr19	1717.0	0.6116504854368932	309.0
HGNC:25107	chr19	171.0	0.691304347826087	460.0
HGNC:10384	chr19	73.0	0.5652173913043478	23.0
HGNC:30828	chr19	49.0	0.6666666666666666	102.0
HGNC:10304	chr19	493.0	0.5909090909090909	22.0
HGNC:29590	chr19	995.0	0.6904761904761905	84.0
HGNC:17946	chr19	283.0	0.5581395348837209	43.0
HGNC:34550	chr19	2132.0	0.8480392156862745	204.0
HGNC:21145	chr19	420.0	0.6290322580645161	62.0
HGNC:24722	chr19	2516.0	0.4915254237288136	354.0
HGNC:11010	chr1	2480.0	0.5353535353535354	99.0
HGNC:9965	chr1	2683.0	0.616	625.0
HGNC:14668	chr1	351.0	0.648936170212766	188.0
HGNC:29368	chr1	330.0	0.6571428571428571	105.0
HGNC:14000	chr1	4810.0	0.5964912280701754	57.0
HGNC:24609	chr1	84.0	0.5909090909090909	22.0
HGNC:18337	chr1	1154.0	0.6	40.0
HGNC:29408	chr1	915.0	0.7540106951871658	187.0
HGNC:18367	chr1	1764.0	0.6111111111111112	90.0
HGNC:3386	chr1	878.0	0.7518248175182481	137.0
HGNC:26604	chr1	733.0	0.6555555555555556	180.0
HGNC:28670	chr1	1615.0	0.7619047619047619	84.0
HGNC:8856	chr1	771.0	0.5294117647058824	17.0
HGNC:8891	chr1	762.0	0.7222222222222222	54.0
HGNC:26679	chr1	1323.0	0.5691056910569106	123.0
HGNC:15568	chr1	399.0	0.7571428571428571	70.0
HGNC:19700	chr1	336.0	0.5964912280701754	57.0
HGNC:10301	chr1	462.0	0.5555555555555556	18.0
HGNC:13700	chr1	1034.0	0.6724137931034483	58.0
HGNC:30943	chr1	157.0	0.7105263157894737	76.0
HGNC:26800	chr1	1755.0	0.7704918032786885	183.0
HGNC:30071	chr1	1402.0	0.7022222222222222	225.0
HGNC:25558	chr1	265.0	0.783410138248848	217.0
HGNC:28250	chr1	370.0	0.637599093997735	883.0
HGNC:13908	chr1	1115.0	0.6964285714285714	336.0
HGNC:11397	chr4	683.0	0.6322314049586777	242.0
HGNC:6858	chr1	207.0	0.6373626373626373	364.0
HGNC:3625	chr1	126.0	0.5	6.0
HGNC:25513	chr1	3545.0	0.6363636363636364	187.0
HGNC:15584	chr1	80.0	0.6526946107784432	167.0
HGNC:29175	chr1	2253.0	0.6539379474940334	419.0
HGNC:15944	chr1	75.0	0.3888888888888889	18.0
HGNC:25076	chr1	1514.0	0.6410256410256411	351.0
HGNC:5273	chr1	1072.0	0.8602150537634409	93.0
HGNC:6157	chr1	335.0	0.4891304347826087	92.0
HGNC:17860	chr1	5397.0	0.696078431372549	102.0
HGNC:989	chr1	1851.0	0.7071428571428572	280.0
HGNC:2654	chr1	908.0	0.78125	224.0
HGNC:9381	chr1	3193.0	0.3736263736263736	91.0
HGNC:8965	chr1	3385.0	0.5714285714285714	28.0
HGNC:19168	chr1	707.0	0.75	96.0
HGNC:29957	chr1	3310.0	0.6453382084095064	547.0
HGNC:10441	chr1	94.0	0.5263157894736842	57.0
HGNC:6393	chr1	588.0	0.5	96.0
HGNC:9670	chr1	1663.0	0.7237237237237237	333.0
HGNC:17106	chr1	625.0	0.5720430107526882	465.0
HGNC:29800	chr1	1936.0	0.6556291390728477	151.0
HGNC:2644	chr1	599.0	0.5555555555555556	36.0
HGNC:27296	chr1	185.0	0.7785388127853882	438.0
HGNC:13913	chr1	826.0	0.5818181818181818	55.0
HGNC:6644	chr1	4127.0	0.657608695652174	368.0
HGNC:27638	chr1	2586.0	0.7516778523489933	298.0
HGNC:954	chr1	773.0	0.5327102803738317	107.0
HGNC:29535	chr1	2049.0	0.5860655737704918	244.0
HGNC:28689	chr1	324.0	0.8421052631578947	95.0
HGNC:5950	chr1	2904.0	0.5495978552278821	746.0
HGNC:32034	chr1	3328.0	0.6965742251223491	613.0
HGNC:25330	chr1	3752.0	0.4635416666666667	192.0
HGNC:25916	chr1	729.0	0.6428571428571429	14.0
HGNC:6219	chr1	35.0	0.422680412371134	388.0
HGNC:9534	chr1	2971.0	0.6440677966101694	118.0
HGNC:26668	chr1	862.0	0.5	26.0
HGNC:28344	chr1	389.0	0.5	58.0
HGNC:1686	chr1	727.0	0.5	118.0
HGNC:18454	chr1	1007.0	0.5735294117647058	68.0
HGNC:3231	chr1	1702.0	0.8354898336414048	541.0
HGNC:6135	chr1	1590.0	0.5	36.0
HGNC:4279	chr1	1963.0	0.4963503649635036	137.0
HGNC:23694	chr1	5989.0	0.7711864406779662	236.0
HGNC:412	chr1	834.0	0.5	4.0
HGNC:804	chr1	1164.0	0.7714285714285715	140.0
HGNC:30231	chr1	2063.0	0.6724137931034483	116.0
HGNC:20461	chr1	254.0	0.4827586206896552	87.0
HGNC:18800	chr1	3789.0	0.7878787878787878	132.0
HGNC:24515	chr1	1648.0	0.7277486910994765	191.0
HGNC:2351	chr1	1285.0	0.6190476190476191	21.0
HGNC:30002	chr1	401.0	0.7161572052401747	229.0
HGNC:4445	chr1	1498.0	0.5222222222222223	90.0
HGNC:10479	chr1	341.0	0.5665236051502146	233.0
HGNC:11596	chr1	1424.0	0.5186915887850467	214.0
HGNC:12562	chr1	3795.0	0.75	220.0
HGNC:18188	chr1	1228.0	0.5811965811965812	117.0
HGNC:10645	chr1	849.0	0.6060606060606061	33.0
HGNC:10646	chr1	184.0	0.6666666666666666	33.0
HGNC:9212	chr1	11530.0	0.0833333333333333	12.0
HGNC:25929	chr1	359.0	0.6712328767123288	73.0
HGNC:18131	chr1	11168.0	0.7720588235294118	272.0
HGNC:3011	chr1	1081.0	0.5	32.0
HGNC:7064	chr1	632.0	0.6119402985074627	67.0
HGNC:21285	chr1	292.0	0.4608294930875576	217.0
HGNC:17440	chr1	322.0	0.6915584415584416	308.0
HGNC:19688	chr1	1663.0	0.6221374045801527	262.0
HGNC:26941	chr1	364.0	0.65	20.0
HGNC:9280	chr1	44.0	0.611764705882353	255.0
HGNC:3616	chr1	1681.0	0.6363636363636364	11.0
HGNC:14621	chr1	290.0	0.5949820788530465	279.0
HGNC:10001	chr1	5043.0	0.4320987654320987	81.0
HGNC:10682	chr1	773.0	0.6	25.0
HGNC:8867	chr1	122.0	0.7272727272727273	11.0
HGNC:7969	chr1	128.0	0.5153061224489796	196.0
HGNC:12620	chr1	276.0	0.6392961876832844	341.0
HGNC:3534	chr1	637.0	0.3513513513513513	37.0
HGNC:9343	chr1	355.0	0.6413502109704642	237.0
HGNC:18508	chr1	2298.0	0.4640522875816993	153.0
HGNC:24273	chr1	207.0	0.6698113207547169	636.0
HGNC:14037	chr1	95.0	0.583941605839416	137.0
HGNC:18858	chr1	5515.0	0.6175298804780877	251.0
HGNC:1512	chr1	510.0	0.6271186440677966	177.0
HGNC:25745	chr1	1454.0	0.650319829424307	469.0
HGNC:2339	chr1	420.0	0.6131386861313869	137.0
HGNC:4856	chr1	1340.0	0.8170731707317073	246.0
HGNC:77	chr1	8388.0	0.75	280.0
HGNC:12827	chr1	6213.0	0.7166666666666667	180.0
HGNC:9997	chr1	1669.0	0.6615384615384615	130.0
HGNC:29456	chr1	1837.0	0.6238532110091743	218.0
HGNC:28274	chr1	2009.0	0.7014925373134329	268.0
HGNC:19194	chr1	1071.0	0.6272493573264781	389.0
HGNC:30281	chr1	2240.0	0.7471910112359551	178.0
HGNC:20440	chr1	1130.0	0.6153846153846154	13.0
HGNC:14222	chr1	6219.0	0.5221238938053098	452.0
HGNC:13420	chr1	1479.0	0.6739130434782609	184.0
HGNC:10260	chr1	1401.0	0.7368421052631579	38.0
HGNC:12422	chr1	1876.0	0.6551724137931034	58.0
HGNC:10771	chr1	225.0	0.6590909090909091	44.0
HGNC:3153	chr1	322.0	0.594059405940594	101.0
HGNC:29277	chr1	967.0	0.7280701754385965	114.0
HGNC:30740	chr1	538.0	0.5	32.0
HGNC:17429	chr1	1346.0	0.7342657342657343	143.0
HGNC:20073	chr1	4663.0	0.7960526315789473	152.0
HGNC:10761	chr1	373.0	0.5602409638554217	166.0
HGNC:19706	chr1	737.0	0.692	250.0
HGNC:6943	chr1	2817.0	0.6125	80.0
HGNC:2536	chr1	591.0	0.5	48.0
HGNC:9986	chr1	1546.0	0.5028901734104047	173.0
HGNC:8984	chr1	1048.0	0.7298850574712644	174.0
HGNC:8994	chr1	1666.0	0.5842696629213483	445.0
HGNC:16673	chr1	2274.0	0.5061349693251533	326.0
HGNC:25648	chr1	452.0	0.5455882352941176	680.0
HGNC:547	chr1	312.0	0.5771144278606966	201.0
HGNC:10719	chr1	239.0	0.625	64.0
HGNC:14076	chr1	962.0	0.8211009174311926	218.0
HGNC:3360	chr1	719.0	0.6549295774647887	142.0
HGNC:10740	chr1	777.0	0.6534653465346535	303.0
HGNC:14277	chr1	403.0	0.4705882352941176	17.0
HGNC:700	chr1	2308.0	0.84375	32.0
HGNC:18801	chr1	2078.0	0.688953488372093	344.0
HGNC:26045	chr1	962.0	0.6701030927835051	97.0
HGNC:8097	chr1	115.0	0.5074626865671642	67.0
HGNC:25245	chr1	594.0	0.552	125.0
HGNC:24882	chr1	2091.0	0.5028571428571429	175.0
HGNC:28441	chr1	7286.0	0.5574712643678161	174.0
HGNC:14552	chr1	744.0	0.6	345.0
HGNC:23143	chr1	10347.0	0.376	625.0
HGNC:6250	chr1	4967.0	0.7586206896551724	203.0
HGNC:30288	chr1	2073.0	0.5524475524475524	143.0
HGNC:3094	chr1	6193.0	0.7321428571428571	168.0
HGNC:6583	chr1	133.0	0.6829268292682927	123.0
HGNC:24484	chr1	1421.0	0.5583333333333333	120.0
HGNC:25723	chr1	3001.0	0.7301980198019802	404.0
HGNC:11532	chr1	348.0	0.5598086124401914	209.0
HGNC:20982	chr1	347.0	0.7708333333333334	96.0
HGNC:25470	chr1	1361.0	0.6387096774193548	155.0
HGNC:3065	chr1	988.0	0.4671052631578947	152.0
HGNC:25842	chr1	337.0	0.6	60.0
HGNC:12000	chr1	960.0	0.7865168539325843	267.0
HGNC:13534	chr1	2186.0	0.7674418604651163	215.0
HGNC:33276	chr1	1875.0	0.4383561643835616	73.0
HGNC:1230	chr1	351.0	0.4761904761904761	63.0
HGNC:193	chr1	273.0	0.8169014084507042	71.0
HGNC:6201	chr1	410.0	0.6848341232227488	422.0
HGNC:9762	chr1	449.0	0.7475728155339806	103.0
HGNC:10498	chr1	71.0	0.5454545454545454	55.0
HGNC:12012	chr1	6124.0	0.573170731707317	82.0
HGNC:29915	chr1	150.0	0.6388888888888888	72.0
HGNC:17145	chr1	551.0	0.6585365853658537	41.0
HGNC:10997	chr1	155.0	0.6153846153846154	91.0
HGNC:10497	chr1	62.0	0.4754098360655737	61.0
HGNC:29877	chr1	552.0	0.3442622950819672	61.0
HGNC:12876	chr1	988.0	0.6133333333333333	75.0
HGNC:16915	chr1	174.0	0.6105263157894737	95.0
HGNC:18854	chr1	294.0	0.5131086142322098	267.0
HGNC:3223	chr1	995.0	0.819047619047619	105.0
HGNC:16029	chr1	845.0	0.5238095238095238	63.0
HGNC:6292	chr1	10521.0	0.580441640378549	317.0
HGNC:29876	chr1	733.0	0.6612021857923497	183.0
HGNC:30778	chr1	5452.0	0.7385892116182573	241.0
HGNC:6037	chr1	608.0	0.5633802816901409	71.0
HGNC:10023	chr1	2580.0	0.64	150.0
HGNC:26153	chr1	1538.0	0.6153846153846154	585.0
HGNC:9020	chr1	1279.0	0.627906976744186	43.0
HGNC:19183	chr1	1385.0	0.703125	128.0
HGNC:3748	chr1	535.0	0.4305555555555556	72.0
HGNC:129	chr1	254.0	0.6504854368932039	103.0
HGNC:25332	chr1	514.0	0.7647058823529411	34.0
HGNC:4124	chr1	2664.0	0.7906976744186046	43.0
HGNC:26204	chr1	662.0	0.6451612903225806	31.0
HGNC:24275	chr1	837.0	0.6428571428571429	14.0
HGNC:1968	chr1	1899.0	0.5217391304347826	161.0
HGNC:29798	chr1	2437.0	0.7672131147540984	305.0
HGNC:28920	chr1	2021.0	0.6466431095406361	283.0
HGNC:122	chr2	979.0	0.7777777777777778	18.0
HGNC:30669	chr1	553.0	0.7090909090909091	110.0
HGNC:11304	chr1	1105.0	0.6086956521739131	115.0
HGNC:8070	chr1	281.0	0.6666666666666666	45.0
HGNC:26643	chr1	2600.0	0.5806451612903226	31.0
HGNC:13709	chr1	963.0	0.7422680412371134	97.0
HGNC:29046	chr1	4301.0	0.5263157894736842	19.0
HGNC:652	chr1	1199.0	0.6210526315789474	95.0
HGNC:3122	chr1	838.0	0.6625	80.0
HGNC:25013	chr1	3630.0	0.6956521739130435	46.0
HGNC:6179	chr1	2981.0	0.6532438478747203	447.0
HGNC:4693	chr1	254.0	0.6666666666666666	252.0
HGNC:1737	chr1	4403.0	0.5312977099236641	1310.0
HGNC:26802	chr1	1198.0	0.668997668997669	858.0
HGNC:19032	chr1	400.0	0.7244897959183674	98.0
HGNC:25193	chr2	5989.0	0.8428571428571429	70.0
HGNC:270	chr1	769.0	0.7134146341463414	164.0
HGNC:9509	chr1	519.0	0.5404699738903395	383.0
HGNC:30262	chr1	577.0	0.7	140.0
HGNC:6518	chr1	1801.0	0.6262626262626263	99.0
HGNC:12778	chr1	2862.0	0.8	45.0
HGNC:3401	chr1	216.0	0.7843137254901961	51.0
HGNC:9958	chr1	197.0	0.5681818181818182	44.0
HGNC:11192	chr1	1609.0	0.754180602006689	598.0
HGNC:25575	chr1	1122.0	0.7760416666666666	192.0
HGNC:9248	chr1	2346.0	0.6561338289962825	538.0
HGNC:17053	chr1	3935.0	0.5848484848484848	330.0
HGNC:9659	chr1	1590.0	0.6545454545454545	110.0
HGNC:11510	chr1	6161.0	0.6822429906542056	214.0
HGNC:25192	chr1	1063.0	0.8303030303030303	165.0
HGNC:8111	chr2	790.0	0.6793650793650794	315.0
HGNC:4222	chr2	7818.0	0.6875	96.0
HGNC:30168	chr2	867.0	0.8202247191011236	89.0
HGNC:668	chr2	1384.0	0.7474489795918368	392.0
HGNC:18264	chr2	1847.0	0.7890625	128.0
HGNC:25127	chr2	2213.0	0.7450331125827815	302.0
HGNC:24063	chr2	1200.0	0.5833333333333334	48.0
HGNC:26276	chr2	479.0	0.7049180327868853	61.0
HGNC:13887	chr2	5075.0	0.6265060240963856	83.0
HGNC:1316	chr2	2341.0	0.7297297297297297	259.0
HGNC:1445	chr2	692.0	0.6176470588235294	68.0
